date,GlobInc,E_Grid,GlobHor,T_Amb,WindVel,GlobEff,FShdBm,TArray,IL_Pmin,IL_Vmin,IL_Pmax,IL_Vmax,EOutInv,GlobBak
7/20/2024 5:00,42.985,3588,18,23,2.0999,35.878,1,23.919,0,0,0,0,3798.7,0.3936
7/20/2024 6:00,424.28,48593,172,23.6,2,420.2,1,34.213,0,0,0,0,49240,5.2002
7/20/2024 7:00,783.53,85980,377,25.3,2.2,762.46,1,44.643,0,0,0,0,87453,28.037
7/20/2024 8:00,898.25,96697,571,27.5,2.0999,879.6,1,49.836,0,0,0,0,98753,34.561
7/20/2024 9:00,923.92,98100,722.01,29.6,2,910.78,1,52.824,0,0,0,0,101803,47.399
7/20/2024 10:00,954.97,98100,860.01,31.2,2.3,948.9,1,55.527,0,0,36.335,0,105480,59.501
7/20/2024 11:00,909.76,98100,889,32.2,3,908.42,1,55.535,0,0,0,0,101884,66.768
7/20/2024 12:00,871.49,96480,866.99,32.3,3.1999,870.53,1,54.649,0,0,0,0,98447,68.248
7/20/2024 13:00,953.36,98100,894,32.5,3.1,949.89,1,56.906,0,0,32.761,0,105366,64.429
7/20/2024 14:00,939.12,98100,784,32.7,3,928.81,1,56.487,0,0,0,0,102622,53.169
7/20/2024 15:00,800.26,86870,587,31.9,2.8001,781.33,1,51.755,0,0,0,0,88368,44.117
7/20/2024 16:00,458,52037,335,30.5,2.3,435.06,1,41.42,0,0,0,0,52742,43.859
7/20/2024 17:00,217.97,24939,160,30,2.0999,204.46,1,35.123,0,0,0,0,25282,25.731
7/20/2024 18:00,90.738,9605.3,52.997,29.2,2.4999,87.116,1,31.423,0,0,0,0,9839.9,3.2962
7/20/2024 19:00,0,-206.92,0,27.8,3,0,1,0,0,0,0,0,-5.92,0
7/20/2024 20:00,0,-206.92,0,26.2,3.3,0,1,0,0,0,0,0,-5.92,0
7/20/2024 21:00,0,-206.92,0,25.8,3.1999,0,1,0,0,0,0,0,-5.92,0
7/20/2024 22:00,0,-206.92,0,25.6,3.1999,0,1,0,0,0,0,0,-5.92,0
7/20/2024 23:00,0,-206.92,0,25.1,3.3,0,1,0,0,0,0,0,-5.92,0
7/21/2024 0:00,0,-206.92,0,24.7,3.1,0,1,0,0,0,0,0,-5.92,0
7/21/2024 1:00,0,-206.92,0,24.2,2.6,0,1,0,0,0,0,0,-5.92,0
7/21/2024 2:00,0,-206.92,0,23.5,2.4001,0,1,0,0,0,0,0,-5.92,0
7/21/2024 3:00,0,-206.92,0,23,2.3,0,1,0,0,0,0,0,-5.92,0
7/21/2024 4:00,0,-206.92,0,22.9,2.0999,0,1,0,0,0,0,0,-5.92,0
7/21/2024 5:00,34.431,2795.7,15.995,22.9,2.2,28.917,1,23.642,0,0,0,0,3004,0.5135
7/21/2024 6:00,359.3,41435,162,23.5,2.3,354.84,1,32.453,0,0,0,0,41972,7.5237
7/21/2024 7:00,538.2,61520,313,25.1,2.4001,517.04,1,38.102,0,0,0,0,62404,38.078
7/21/2024 8:00,755.56,83617,512.99,27.3,2.4001,734.45,1,45.861,0,0,0,0,85025,41.6
7/21/2024 9:00,804,88763,648,29.3,2.3,788.66,1,49.339,0,0,0,0,90314,48.882
7/21/2024 10:00,773.62,86326,704.99,30.9,2.2,765.53,1,50.433,0,0,0,0,87808,53.397
7/21/2024 11:00,720.42,81561,708,31.9,2.2,717.29,1,50.239,0,0,0,0,82914,56.544
7/21/2024 12:00,614.63,70787,613,31.7,2.0999,611.58,1,47.305,0,0,0,0,71873,51.917
7/21/2024 13:00,756.3,85054,714,30.8,2,751.33,1,49.986,0,0,0,0,86501,54.367
7/21/2024 14:00,909.49,98100,764.01,30,2,898.24,1,52.935,0,0,0,0,100912,53.446
7/21/2024 15:00,752.36,82760,562,30.3,2.3,732.52,1,48.864,0,0,0,0,84145,45.221
7/21/2024 16:00,230.95,26769,209,30.5,3.3,214.13,1,35.839,0,0,0,0,27129,35.19
7/21/2024 17:00,148.38,16890,119,29.3,3.5001,138.16,1,32.76,0,0,0,0,17167,20.128
7/21/2024 18:00,42.791,4358.9,36,28.5,3.1,41.464,1,29.565,0,0,0,0,4572,3.2187
7/21/2024 19:00,0,-206.92,0,27.2,2.9,0,1,0,0,0,0,0,-5.92,0
7/21/2024 20:00,0,-206.92,0,26.1,2.8001,0,1,0,0,0,0,0,-5.92,0
7/21/2024 21:00,0,-206.92,0,25.4,2.4999,0,1,0,0,0,0,0,-5.92,0
7/21/2024 22:00,0,-206.92,0,24.8,2.3,0,1,0,0,0,0,0,-5.92,0
7/21/2024 23:00,0,-206.92,0,24.3,2.2,0,1,0,0,0,0,0,-5.92,0
7/22/2024 0:00,0,-206.92,0,23.9,2.3,0,1,0,0,0,0,0,-5.92,0
7/22/2024 1:00,0,-206.92,0,23.3,2.8001,0,1,0,0,0,0,0,-5.92,0
7/22/2024 2:00,0,-206.92,0,22.5,3.1,0,1,0,0,0,0,0,-5.92,0
7/22/2024 3:00,0,-206.92,0,21.9,3,0,1,0,0,0,0,0,-5.92,0
7/22/2024 4:00,0,-206.92,0,21.5,2.7,0,1,0,0,0,0,0,-5.92,0
7/22/2024 5:00,0,-206.92,7.0027,21.8,2.3,0,1,0,0,0,0,0,-5.92,0
7/22/2024 6:00,165.49,19216,107,22.4,2.3,161.37,1,26.467,0,0,0,0,19510,9.6255
7/22/2024 7:00,542.92,62231,314.01,24.1,2.9,521.72,1,37.212,0,0,0,0,63130,37.888
7/22/2024 8:00,439.58,51324,362.99,26.2,3.1999,418.24,1,36.66,0,0,0,0,52017,47.658
7/22/2024 9:00,726.9,81729,608.01,27.8,2.8001,709.76,1,45.773,0,0,0,0,83086,51.362
7/22/2024 10:00,846.37,93933,767,29.5,2.4999,838.66,1,50.912,0,0,0,0,95638,56.35
7/22/2024 11:00,886.96,97578,866.99,31.2,2.0999,885.4,1,53.912,0,0,0,0,100069,65.506
7/22/2024 12:00,880.42,97106,876,32.2,1.8,879.39,1,54.779,0,0,0,0,99371,69.061
7/22/2024 13:00,931.2,98100,874,32.6,1.7001,927.37,1,56.416,0,0,0,0,103234,63.533
7/22/2024 14:00,914.86,97756,768,32.8,1.7001,903.56,1,55.926,0,0,0,0,100323,53.647
7/22/2024 15:00,488.51,54818,380.01,33.2,1.7001,473.26,1,45.158,0,0,0,0,55573,34.206
7/22/2024 16:00,14.444,1185.4,20.992,32.6,1.9,12.375,1,32.911,0,0,0,0,1389.4,4.8189
7/22/2024 17:00,27.566,2767.7,39.995,29.9,1.6,23.746,1,30.491,0,0,0,0,2976,8.7561
7/22/2024 18:00,17.059,1475.9,19.003,28.7,0.5,16.743,1,29.134,0,0,0,0,1680.7,1.9776
7/22/2024 19:00,0,-206.92,0,27.7,1.1,0,1,0,0,0,0,0,-5.92,0
7/22/2024 20:00,0,-206.92,0,26.2,0.6999,0,1,0,0,0,0,0,-5.92,0
7/22/2024 21:00,0,-206.92,0,25,1.3999,0,1,0,0,0,0,0,-5.92,0
7/22/2024 22:00,0,-206.92,0,23.8,2.4999,0,1,0,0,0,0,0,-5.92,0
7/22/2024 23:00,0,-206.92,0,22.8,3.1,0,1,0,0,0,0,0,-5.92,0
7/23/2024 0:00,0,-206.92,0,22.3,3.5001,0,1,0,0,0,0,0,-5.92,0
7/23/2024 1:00,0,-206.92,0,21.8,3.8,0,1,0,0,0,0,0,-5.92,0
7/23/2024 2:00,0,-206.92,0,21.4,3.7,0,1,0,0,0,0,0,-5.92,0
7/23/2024 3:00,0,-206.92,0,20.8,4.2,0,1,0,0,0,0,0,-5.92,0
7/23/2024 4:00,0,-206.92,0,20.2,4.8,0,1,0,0,0,0,0,-5.92,0
7/23/2024 5:00,15.244,1079.1,9.9947,20.4,4.5,13.548,1,20.751,0,0,0,0,1282.9,0.6693
7/23/2024 6:00,94.268,10831,79.003,21.1,4.4,90.846,1,23.392,0,0,0,0,11071,8.8312
7/23/2024 7:00,129.14,15800,146.99,22.2,4.4,115.69,1,25.042,0,0,0,0,16070,33.461
7/23/2024 8:00,380.07,45244,341,23.9,4.8,358.37,1,32.823,0,0,0,0,45838,50.024
7/23/2024 9:00,953.76,98100,744,25.4,5.3999,939.82,1,49.305,0,0,80.266,0,106173,47.872
7/23/2024 10:00,1011.9,98100,908.99,26.6,5.7001,1005.8,1,52.328,0,0,2050.8,0,110909,62.192
7/23/2024 11:00,1025.7,98100,1007,27.7,6,1024.4,1,53.996,0,0,2727.2,0,112359,75.385
7/23/2024 12:00,1016.1,98100,1013,28.6,6,1015.2,1,54.68,0,0,2446.5,0,111673,79.404
7/23/2024 13:00,962.19,98100,904,28.9,5.8,958.05,1,53.449,0,0,506.23,0,107277,65.941
7/23/2024 14:00,1027.8,98100,865,28.8,5.7001,1017,1,54.82,0,0,2034,0,110715,58.36
7/23/2024 15:00,1014.6,98100,706,28.2,5.7001,997.8,1,53.631,0,0,1224.7,0,108925,42.528
7/23/2024 16:00,946.49,98100,511,27.4,5.5,923.13,1,50.904,0,0,0,0,102650,31.194
7/23/2024 17:00,767.47,83215,296.01,26.7,5.1,751.65,1,45.826,0,0,0,0,84612,11.17
7/23/2024 18:00,189.42,20405,79.003,25.5,4.4,178.71,1,30.025,0,0,0,0,20709,2.1546
7/23/2024 19:00,0,-206.92,0,24,3.9001,0,1,0,0,0,0,0,-5.92,0
7/23/2024 20:00,0,-206.92,0,22.5,3.4,0,1,0,0,0,0,0,-5.92,0
7/23/2024 21:00,0,-206.92,0,21.4,2.9,0,1,0,0,0,0,0,-5.92,0
7/23/2024 22:00,0,-206.92,0,20.3,2.4001,0,1,0,0,0,0,0,-5.92,0
7/23/2024 23:00,0,-206.92,0,19.3,2.4001,0,1,0,0,0,0,0,-5.92,0
7/24/2024 0:00,0,-206.92,0,18.9,2.6,0,1,0,0,0,0,0,-5.92,0
7/24/2024 1:00,0,-206.92,0,18.5,3.1,0,1,0,0,0,0,0,-5.92,0
7/24/2024 2:00,0,-206.92,0,18.2,3.5001,0,1,0,0,0,0,0,-5.92,0
7/24/2024 3:00,0,-206.92,0,17.6,3.5999,0,1,0,0,0,0,0,-5.92,0
7/24/2024 4:00,0,-206.92,0,16.6,3.3,0,1,0,0,0,0,0,-5.92,0
7/24/2024 5:00,45.571,3823.9,18,16.5,2.8001,37.061,1,17.443,0,0,0,0,4035.3,0.2765
7/24/2024 6:00,486.39,56557,186,17.8,2.8001,482.92,1,29.952,0,0,0,0,57344,3.5186
7/24/2024 7:00,880.21,96527,403,20.8,3.1,859.39,1,42.592,0,0,0,0,98509,25.073
7/24/2024 8:00,969.23,98100,608.99,23.3,3.7,950.84,1,47.403,0,0,285.83,0,107106,37.003
7/24/2024 9:00,1011.9,98100,787,25.6,4.2,999.47,1,51.066,0,0,1668.8,0,110106,47.435
7/24/2024 10:00,1023.8,98100,923,27,4.5,1017.9,1,53.053,0,0,2360.7,0,111576,62.761
7/24/2024 11:00,1023.6,98100,1004,27.9,4.5,1022.6,1,54.153,0,0,2637.5,0,112143,74.663
7/24/2024 12:00,1030.4,98100,1027,28.3,4.2999,1029.8,1,54.759,0,0,2907.8,0,112724,80.07
7/24/2024 13:00,1026.6,98100,968.99,28.8,4.2999,1023.1,1,55.059,0,0,2439.4,0,111630,69.58
7/24/2024 14:00,1026.4,98100,860.01,28.9,4.2999,1016.3,1,54.902,0,0,1972.4,0,110568,57.036
7/24/2024 15:00,981.76,98100,686.01,28.8,4.2,964.57,1,53.372,0,0,219.84,0,106594,42.594
7/24/2024 16:00,953.71,98100,509,28.6,3.9001,931.09,1,52.339,0,0,0,0,102802,29.516
7/24/2024 17:00,803.08,86154,299,27.9,3.4,788.37,1,48.008,0,0,0,0,87632,7.3893
7/24/2024 18:00,203.91,21682,80.992,27.1,2.6,191.19,1,31.947,0,0,0,0,21996,1.5398
7/24/2024 19:00,0,-206.92,0,25.1,2.3,0,1,0,0,0,0,0,-5.92,0
7/24/2024 20:00,0,-206.92,0,22.5,2.4001,0,1,0,0,0,0,0,-5.92,0
7/24/2024 21:00,0,-206.92,0,21.1,2.4999,0,1,0,0,0,0,0,-5.92,0
7/24/2024 22:00,0,-206.92,0,20,2.4001,0,1,0,0,0,0,0,-5.92,0
7/24/2024 23:00,0,-206.92,0,19.3,2.3,0,1,0,0,0,0,0,-5.92,0
7/25/2024 0:00,0,-206.92,0,19,2.3,0,1,0,0,0,0,0,-5.92,0
7/25/2024 1:00,0,-206.92,0,18.9,2.3,0,1,0,0,0,0,0,-5.92,0
7/25/2024 2:00,0,-206.92,0,18.6,2.2,0,1,0,0,0,0,0,-5.92,0
7/25/2024 3:00,0,-206.92,0,17.9,2.3,0,1,0,0,0,0,0,-5.92,0
7/25/2024 4:00,0,-206.92,0,17.2,2.7,0,1,0,0,0,0,0,-5.92,0
7/25/2024 5:00,38.315,3117.2,15.995,17.4,2.8001,31.153,1,18.195,0,0,0,0,3326.4,0.3471
7/25/2024 6:00,462.45,53765,179,18.6,2.8001,459.12,1,30.156,0,0,0,0,54501,3.9107
7/25/2024 7:00,854.81,94200,392.99,21.1,2.8001,834.17,1,42.241,0,0,0,0,95913,25.416
7/25/2024 8:00,959.12,98100,598,23.6,2.9,940.47,1,47.45,0,0,52.855,0,106101,35.483
7/25/2024 9:00,995.64,98100,776.01,25.9,2.8001,982.7,1,50.932,0,0,1159,0,108938,47.767
7/25/2024 10:00,1010,98100,911,28,2.6,1004,1,53.707,0,0,1838.6,0,110336,62.34
7/25/2024 11:00,1012.4,98100,992.99,29.4,2.4001,1011.3,1,55.387,0,0,2127.4,0,110895,73.95
7/25/2024 12:00,984.26,98100,980.01,30.1,2.3,983.59,1,55.377,0,0,1319.1,0,109042,76.538
7/25/2024 13:00,918.27,98100,863,30.3,2.4001,914,1,53.72,0,0,0,0,102914,63.319
7/25/2024 14:00,876.51,95839,734.99,30.2,2.6,865.34,1,52.279,0,0,0,0,97602,51.615
7/25/2024 15:00,937.97,98100,662.99,30,2.4999,918.86,1,53.411,0,0,0,0,102074,42.828
7/25/2024 16:00,740.25,80905,434.99,29.2,2.3,716.14,1,47.338,0,0,0,0,82241,37.313
7/25/2024 17:00,712.18,77219,278.99,28.6,2.3,697.61,1,46.358,0,0,0,0,78460,10.471
7/25/2024 18:00,183.38,19370,74.992,27.1,2,171.19,1,31.442,0,0,0,0,19665,1.7238
7/25/2024 19:00,0,-206.92,0,25,2.2,0,1,0,0,0,0,0,-5.92,0
7/25/2024 20:00,0,-206.92,0,23.4,2.8001,0,1,0,0,0,0,0,-5.92,0
7/25/2024 21:00,0,-206.92,0,22.2,3.1,0,1,0,0,0,0,0,-5.92,0
7/25/2024 22:00,0,-206.92,0,21.2,3.1,0,1,0,0,0,0,0,-5.92,0
7/25/2024 23:00,0,-206.92,0,20.6,2.9,0,1,0,0,0,0,0,-5.92,0
7/26/2024 0:00,0,-206.92,0,20.4,2.6,0,1,0,0,0,0,0,-5.92,0
7/26/2024 1:00,0,-206.92,0,20.2,2.6,0,1,0,0,0,0,0,-5.92,0
7/26/2024 2:00,0,-206.92,0,19.6,2.4999,0,1,0,0,0,0,0,-5.92,0
7/26/2024 3:00,0,-206.92,0,19,2.3,0,1,0,0,0,0,0,-5.92,0
7/26/2024 4:00,0,-206.92,0,18.1,2,0,1,0,0,0,0,0,-5.92,0
7/26/2024 5:00,23.817,1765,10.997,18.1,1.8,19.645,1,18.604,0,0,0,0,1970.5,0.3248
7/26/2024 6:00,358.99,42009,152.99,19.1,1.8,355.53,1,28.041,0,0,0,0,42555,5.5256
7/26/2024 7:00,771.87,85872,368.99,22,1.8,750.57,1,40.986,0,0,0,0,87342,28.55
7/26/2024 8:00,936.15,98100,584.99,25.6,1.8,917.16,1,48.879,0,0,0,0,103147,35.905
7/26/2024 9:00,986.42,98100,763,28.2,1.8,973.47,1,53.038,0,0,616.81,0,107555,46.674
7/26/2024 10:00,992.7,98100,896.99,30.2,2,986.23,1,55.485,0,0,1079.5,0,108482,62.106
7/26/2024 11:00,996.73,98100,978,31.5,1.9,995.44,1,57.111,0,0,1419.6,0,109165,73.166
7/26/2024 12:00,1001.2,98100,998.01,31.6,1.9,1000.4,1,57.352,0,0,1651.3,0,109683,78.126
7/26/2024 13:00,995.27,98100,941,31.8,1.9,991.35,1,57.282,0,0,1168.7,0,108578,68.254
7/26/2024 14:00,1007.2,98100,838,31.8,2,997.03,1,57.357,0,0,1063.6,0,108329,55.484
7/26/2024 15:00,989.17,98100,686.99,31.3,1.9,971.73,1,56.124,0,0,150.01,0,106106,40.362
7/26/2024 16:00,914.55,96427,493,30.8,1.7001,891.32,1,53.535,0,0,0,0,98353,31.051
7/26/2024 17:00,714.49,77046,280,30.3,1.5,700.37,1,48.153,0,0,0,0,78282,11.031
7/26/2024 18:00,166.29,17290,69.995,29.2,1.3999,154.46,1,33.126,0,0,0,0,17570,1.8628
7/26/2024 19:00,0,-206.92,0,26.9,1.8,0,1,0,0,0,0,0,-5.92,0
7/26/2024 20:00,0,-206.92,0,24.9,2.3,0,1,0,0,0,0,0,-5.92,0
7/26/2024 21:00,0,-206.92,0,24,2.6,0,1,0,0,0,0,0,-5.92,0
7/26/2024 22:00,0,-206.92,0,23.3,2.7,0,1,0,0,0,0,0,-5.92,0
7/26/2024 23:00,0,-206.92,0,22.4,2.7,0,1,0,0,0,0,0,-5.92,0
7/27/2024 0:00,0,-206.92,0,21.9,2.4999,0,1,0,0,0,0,0,-5.92,0
7/27/2024 1:00,0,-206.92,0,21.6,2.4001,0,1,0,0,0,0,0,-5.92,0
7/27/2024 2:00,0,-206.92,0,20.8,2.3,0,1,0,0,0,0,0,-5.92,0
7/27/2024 3:00,0,-206.92,0,19.9,2.0999,0,1,0,0,0,0,0,-5.92,0
7/27/2024 4:00,0,-206.92,0,19.4,1.9,0,1,0,0,0,0,0,-5.92,0
7/27/2024 5:00,25.064,1869.3,12,19.5,1.9,20.618,1,20.03,0,0,0,0,2075,0.3883
7/27/2024 6:00,254.62,29826,130,20.6,2,250.91,1,26.913,0,0,0,0,30219,7.973
7/27/2024 7:00,580.19,66311,322,23.3,1.8,559.07,1,37.361,0,0,0,0,67296,36.618
7/27/2024 8:00,896.66,97017,569,26.2,1.7001,876.48,1,48.427,0,0,0,0,99225,38.408
7/27/2024 9:00,965.42,98100,746.01,28.5,1.9,952.05,1,52.783,0,0,79.306,0,105951,46.481
7/27/2024 10:00,977.59,98100,878.01,30.3,2.4001,971.09,1,55.189,0,0,611.81,0,107418,60.724
7/27/2024 11:00,982.49,98100,961,31.7,2.7,981.32,1,56.943,0,0,969.38,0,108141,71.663
7/27/2024 12:00,930.75,98100,926.01,31.7,2.8001,929.84,1,55.594,0,0,0,0,104468,72.728
7/27/2024 13:00,969.89,98100,908.99,32.1,2.9,966.08,1,56.923,0,0,375.93,0,106762,65.686
7/27/2024 14:00,956.06,98100,798,32.4,2.9,944.71,1,56.594,0,0,0,0,104320,54.849
7/27/2024 15:00,708.56,77909,548.01,32.1,2.8001,686.66,1,49.505,0,0,0,0,79167,47.818
7/27/2024 16:00,797.22,85467,458.01,32.1,2.4001,772.72,1,51.749,0,0,0,0,86926,36.975
7/27/2024 17:00,607.2,66047,260.01,31.9,1.9,593.09,1,46.995,0,0,0,0,67026,14.382
7/27/2024 18:00,125.78,12888,60,30.8,1.6,116.74,1,33.777,0,0,0,0,13140,2.476
7/27/2024 19:00,0,-206.92,0,28.6,1.6,0,1,0,0,0,0,0,-5.92,0
7/27/2024 20:00,0,-206.92,0,26.7,1.9,0,1,0,0,0,0,0,-5.92,0
7/27/2024 21:00,0,-206.92,0,25.2,1.9,0,1,0,0,0,0,0,-5.92,0
7/27/2024 22:00,0,-206.92,0,24.1,1.8,0,1,0,0,0,0,0,-5.92,0
7/27/2024 23:00,0,-206.92,0,23.5,1.9,0,1,0,0,0,0,0,-5.92,0
7/28/2024 0:00,0,-206.92,0,23.2,1.9,0,1,0,0,0,0,0,-5.92,0
7/28/2024 1:00,0,-206.92,0,22.7,2,0,1,0,0,0,0,0,-5.92,0
7/28/2024 2:00,0,-206.92,0,21.9,2,0,1,0,0,0,0,0,-5.92,0
7/28/2024 3:00,0,-206.92,0,21.1,1.9,0,1,0,0,0,0,0,-5.92,0
7/28/2024 4:00,0,-206.92,0,20.7,1.9,0,1,0,0,0,0,0,-5.92,0
7/28/2024 5:00,21.961,1563.1,10.997,20.8,1.7001,18.042,1,21.265,0,0,0,0,1768.1,0.3899
7/28/2024 6:00,329.86,38340,146.01,21.6,1.7001,326.44,1,29.824,0,0,0,0,38835,6.0509
7/28/2024 7:00,752.12,83413,361,23.7,1.8,730.87,1,42.201,0,0,0,0,84815,29.138
7/28/2024 8:00,875.83,95402,554.99,26.3,2.2,855.95,1,47.997,0,0,0,0,97152,37.662
7/28/2024 9:00,809.48,89536,647,28.2,2.6,793.85,1,48.356,0,0,0,0,91110,47.612
7/28/2024 10:00,768.66,86141,697,29.8,2.8001,760.69,1,49.189,0,0,0,0,87619,52.331
7/28/2024 11:00,827.7,92609,809,30.9,3.1,825.54,1,52.04,0,0,0,0,94273,62.182
7/28/2024 12:00,808.36,90793,804,31.5,3.4,806.98,1,52.173,0,0,0,0,92404,64.036
7/28/2024 13:00,834.9,92446,786,31.9,3.1999,830.01,1,53.153,0,0,0,0,94105,58.884
7/28/2024 14:00,900.77,96920,757,32.2,3.3,888.59,1,54.923,0,0,0,0,99085,52.542
7/28/2024 15:00,824.89,89196,598,31.5,3.4,805.13,1,51.971,0,0,0,0,90760,43.299
7/28/2024 16:00,696.42,76364,420,30.2,3,671.55,1,47.193,0,0,0,0,77584,39.762
7/28/2024 17:00,591.39,64930,253,29.9,2.3,578,1,44.584,0,0,0,0,65885,13.695
7/28/2024 18:00,136.93,13997,61.003,29.2,2.4001,125.89,1,32.404,0,0,0,0,14255,2.0545
7/28/2024 19:00,0,-206.92,0,27.7,2.8001,0,1,0,0,0,0,0,-5.92,0
7/28/2024 20:00,0,-206.92,0,26.3,2.7,0,1,0,0,0,0,0,-5.92,0
7/28/2024 21:00,0,-206.92,0,25.5,2.7,0,1,0,0,0,0,0,-5.92,0
7/28/2024 22:00,0,-206.92,0,24.4,3,0,1,0,0,0,0,0,-5.92,0
7/28/2024 23:00,0,-206.92,0,23.6,3.3,0,1,0,0,0,0,0,-5.92,0
7/29/2024 0:00,0,-206.92,0,23.3,3.1,0,1,0,0,0,0,0,-5.92,0
7/29/2024 1:00,0,-206.92,0,22.6,2.7,0,1,0,0,0,0,0,-5.92,0
7/29/2024 2:00,0,-206.92,0,21.9,2.6,0,1,0,0,0,0,0,-5.92,0
7/29/2024 3:00,0,-206.92,0,21.4,2.7,0,1,0,0,0,0,0,-5.92,0
7/29/2024 4:00,0,-206.92,0,21,2.9,0,1,0,0,0,0,0,-5.92,0
7/29/2024 5:00,23.499,1682.8,10.997,21.3,2.8001,19.148,1,21.793,0,0,0,0,1888.1,0.3647
7/29/2024 6:00,235.93,27489,122.01,22,2.7,232.52,1,27.858,0,0,0,0,27857,7.6519
7/29/2024 7:00,620.58,70222,322,23.7,2.7,599.9,1,38.822,0,0,0,0,71295,32.673
7/29/2024 8:00,538.34,62055,419,26.2,3,515.52,1,39.124,0,0,0,0,62950,50.039
7/29/2024 9:00,740.99,82943,598,27.6,2.8001,725.23,1,45.974,0,0,0,0,84333,46.256
7/29/2024 10:00,931.53,98100,832,28.6,2.6,925.3,1,52.256,0,0,0,0,104235,57.324
7/29/2024 11:00,904.8,98100,883,29.7,2.8001,903.49,1,52.858,0,0,0,0,102368,66.164
7/29/2024 12:00,865.52,96723,860.99,29.8,3,864.53,1,51.947,0,0,0,0,98805,67.835
7/29/2024 13:00,821.68,91813,773,30,3.1,816.91,1,50.878,0,0,0,0,93453,57.82
7/29/2024 14:00,594.11,67395,526,30.4,3.1999,580.59,1,45.12,0,0,0,0,68404,44.142
7/29/2024 15:00,501.77,57077,420,30.2,3.3,481.23,1,42.316,0,0,0,0,57875,44.341
7/29/2024 16:00,381.72,43864,293,29.5,3.3,359.56,1,38.498,0,0,0,0,44437,42.577
7/29/2024 17:00,87.014,9836.2,93.995,27.4,3.1,79.396,1,29.387,0,0,0,0,10072,16.257
7/29/2024 18:00,15.295,1311.5,16.997,24.7,2.4999,15.135,1,25.092,0,0,0,0,1515.9,1.7483
7/29/2024 19:00,0,-206.92,0,23.9,2.6,0,1,0,0,0,0,0,-5.92,0
7/29/2024 20:00,0,-206.92,0,23.6,2.7,0,1,0,0,0,0,0,-5.92,0
7/29/2024 21:00,0,-206.92,0,23.2,2.4001,0,1,0,0,0,0,0,-5.92,0
7/29/2024 22:00,0,-206.92,0,22.7,2.2,0,1,0,0,0,0,0,-5.92,0
7/29/2024 23:00,0,-206.92,0,22.1,1.9,0,1,0,0,0,0,0,-5.92,0
7/30/2024 0:00,0,-206.92,0,21.8,1.7001,0,1,0,0,0,0,0,-5.92,0
7/30/2024 1:00,0,-206.92,0,21.5,1.8,0,1,0,0,0,0,0,-5.92,0
7/30/2024 2:00,0,-206.92,0,21.4,1.8,0,1,0,0,0,0,0,-5.92,0
7/30/2024 3:00,0,-206.92,0,20.9,1.3,0,1,0,0,0,0,0,-5.92,0
7/30/2024 4:00,0,-206.92,0,20.6,1.3,0,1,0,0,0,0,0,-5.92,0
7/30/2024 5:00,20.427,1394.3,9.9947,21,1.5,16.612,1,21.428,0,0,0,0,1598.8,0.3277
7/30/2024 6:00,310.25,36049,143,22.2,1.5,306.81,1,29.933,0,0,0,0,36514,6.6795
7/30/2024 7:00,540.22,61852,302.99,24.1,1.3999,519.79,1,37.169,0,0,0,0,62743,35.72
7/30/2024 8:00,810.03,89407,532,25.9,1.0001,788.75,1,45.84,0,0,0,0,90977,41.877
7/30/2024 9:00,862.3,94927,682,27.3,1.8,846.93,1,48.816,0,0,0,0,96662,48.066
7/30/2024 10:00,664.39,75907,614.01,28.5,2.8001,655.34,1,45.147,0,0,0,0,77116,49.373
7/30/2024 11:00,619.05,71607,608.01,29.5,2.9,615.95,1,45.184,0,0,0,0,72712,49.12
7/30/2024 12:00,465.3,54797,464.01,29.8,2.2,462.85,1,41.563,0,0,0,0,55552,39.516
7/30/2024 13:00,719.13,81370,678,30.4,1.5,714.01,1,48.612,0,0,0,0,82718,51.906
7/30/2024 14:00,811.25,89174,689,31.1,1.3999,798.34,1,51.451,0,0,0,0,90737,50.354
7/30/2024 15:00,509.17,57622,431,31.6,1.7001,487.41,1,43.884,0,0,0,0,58430,46.782
7/30/2024 16:00,175.38,20530,196,31.7,2.2,157.69,1,35.606,0,0,0,0,20835,39.312
7/30/2024 17:00,150.67,16994,120,30.6,1.7001,141.84,1,34.173,0,0,0,0,17273,17.258
7/30/2024 18:00,116.93,11764,56.005,29.2,1.0001,106.42,1,31.912,0,0,0,0,12010,2.3211
7/30/2024 19:00,0,-206.92,0,27.6,1.3,0,1,0,0,0,0,0,-5.92,0
7/30/2024 20:00,0,-206.92,0,26.3,2.2,0,1,0,0,0,0,0,-5.92,0
7/30/2024 21:00,0,-206.92,0,25.4,2.3,0,1,0,0,0,0,0,-5.92,0
7/30/2024 22:00,0,-206.92,0,24.4,1.7001,0,1,0,0,0,0,0,-5.92,0
7/30/2024 23:00,0,-206.92,0,23.2,1.1,0,1,0,0,0,0,0,-5.92,0
7/31/2024 0:00,0,-206.92,0,22.8,0.9,0,1,0,0,0,0,0,-5.92,0
7/31/2024 1:00,0,-206.92,0,22.3,1.3,0,1,0,0,0,0,0,-5.92,0
7/31/2024 2:00,0,-206.92,0,21.6,1.8,0,1,0,0,0,0,0,-5.92,0
7/31/2024 3:00,0,-206.92,0,20.9,1.7001,0,1,0,0,0,0,0,-5.92,0
7/31/2024 4:00,0,-206.92,0,20.3,1.3,0,1,0,0,0,0,0,-5.92,0
